dataset,configuration,window,coverage,horizon_hours,method,half_life_days,n,picp,mpiw,winkler_interval_score,macro_user_abs_coverage_gap,user_coverage_std,max_abs_cluster_coverage_gap,mean_calibration_age_days,effective_weight_sum,erw_global_correction,picp_abs_gap,l05
Ausgrid,persistence_qi__c80__h1,2012-07,0.8,1.0,erw_global_norm,14.0,444912,0.7956472291149711,0.6591760125710738,1.553618829899427,0.0529358614737296,0.06806244499251,0.0234084799608993,16.47481569652361,271620.33269672527,0.2426283967564527,0.004352770885028945,0.03817217071731445
Ausgrid,persistence_qi__c80__h1,2012-07,0.8,1.0,erw_group_norm,14.0,444912,0.7953460459596504,0.6686516532534194,1.552029601514304,0.050854551012335,0.0660753907119161,0.0062825629087684,16.47481569652361,271620.33269672527,0.2426283967564527,0.004653954040349628,0.0285685569605517
Ausgrid,persistence_qi__c80__h1,2012-07,0.8,1.0,erw_user_norm,14.0,444912,0.7935794044665012,0.6947070204681239,1.528520335602009,0.0342472219225375,0.0546024397542435,0.0084718989025607,16.47481569652361,271620.33269672527,0.2426283967564527,0.00642059553349883,0.0213595604125491
Ausgrid,persistence_qi__c80__h1,2012-08,0.8,1.0,rolling_global_norm,,444912,0.8207780415003416,0.6767997620426065,1.4258357693210315,0.0474314021649225,0.0571974868701919,0.0369234578381436,16.47481569652361,271620.33269672527,0.2712805180103286,0.02077804150034157,0.04217743000153305
Ausgrid,persistence_qi__c80__h1,2012-08,0.8,1.0,rolling_group_norm,,444912,0.8204588772611213,0.6876658054436807,1.425878524400574,0.045885028949545,0.0553939810158558,0.0259637707722384,16.47481569652361,271620.33269672527,0.2712805180103286,0.020458877261121278,0.0359243998608917
Ausgrid,persistence_qi__c80__h1,2012-08,0.8,1.0,rolling_user_norm,,444912,0.8151319811558241,0.7141852803638725,1.4184351904560637,0.0420667457834358,0.0641296295505049,0.0196175464320624,16.47481569652361,271620.33269672527,0.2712805180103286,0.015131981155824037,0.0308421461077491
Ausgrid,persistence_qi__c80__h1,2012-08,0.8,1.0,erw_global_norm,14.0,444912,0.8213107311108714,0.6787718712705216,1.4260279089249963,0.0475577192793181,0.0571413481190079,0.0374893887945669,16.47481569652361,271620.33269672527,0.2712805180103286,0.02131073111087134,0.042523554036942496
Ausgrid,persistence_qi__c80__h1,2012-08,0.8,1.0,erw_group_norm,14.0,444912,0.8211376631783364,0.6896277726856329,1.4260392858951745,0.0461322688531664,0.0553565275937461,0.0255208333333333,16.47481569652361,271620.33269672527,0.2712805180103286,0.02113766317833632,0.03582655109324985
Ausgrid,persistence_qi__c80__h1,2012-08,0.8,1.0,erw_user_norm,14.0,444912,0.8169660517135973,0.7188247508269554,1.41517969443087,0.0388112705433883,0.0545489048971174,0.0193502565982404,16.47481569652361,271620.33269672527,0.2712805180103286,0.01696605171359722,0.02908076357081435
Ausgrid,persistence_qi__c80__h1,2012-09,0.8,1.0,rolling_global_norm,,430560,0.8644648829431438,0.6314234461713277,1.0421196556879893,0.0687105165366034,0.0460156486248702,0.0676689576174112,16.47481569652361,271620.33269672527,0.1483705653804882,0.06446488294314379,0.06818973707700729
Ausgrid,persistence_qi__c80__h1,2012-09,0.8,1.0,rolling_group_norm,,430560,0.8636194723151245,0.6415792977978404,1.0474386102127324,0.0687151616499442,0.0480804467262878,0.0815735479797979,16.47481569652361,271620.33269672527,0.1483705653804882,0.06361947231512444,0.07514435481487106
Ausgrid,persistence_qi__c80__h1,2012-09,0.8,1.0,rolling_user_norm,,430560,0.8540458937198068,0.6587699058724015,1.0605949262799232,0.0773225566703827,0.089915185970083,0.0680913516609392,16.47481569652361,271620.33269672527,0.1483705653804882,0.054045893719806726,0.07270695416566095
Ausgrid,persistence_qi__c80__h1,2012-09,0.8,1.0,erw_global_norm,14.0,430560,0.8539227982162765,0.5947108676647038,1.0307534351261929,0.0602447974730583,0.0475421317641729,0.0575205176767675,16.47481569652361,271620.33269672527,0.1483705653804882,0.053922798216276435,0.0588826575749129
Ausgrid,persistence_qi__c80__h1,2012-09,0.8,1.0,erw_group_norm,14.0,430560,0.8531029357116313,0.6027009804156641,1.0343829948011332,0.0607766629505759,0.049635098807408,0.0689157196969696,16.47481569652361,271620.33269672527,0.1483705653804882,0.05310293571163127,0.06484619132377274
Ausgrid,persistence_qi__c80__h1,2012-09,0.8,1.0,erw_user_norm,14.0,430560,0.8465301003344482,0.6191632161820041,1.0398212926761643,0.0671822742474916,0.0812737183443943,0.0595880681818181,16.47481569652361,271620.33269672527,0.1483705653804882,0.046530100334448155,0.06338517121465485
Ausgrid,persistence_qi__c80__h1,2012-10,0.8,1.0,rolling_global_norm,,444912,0.8378286043082677,0.5144132170902446,0.9342148149262584,0.0485183586866616,0.0455054511189754,0.0459289435761001,16.47481569652361,271620.33269672527,-0.0389035292220614,0.03782860430826762,0.04722365113138085
Ausgrid,persistence_qi__c80__h1,2012-10,0.8,1.0,rolling_group_norm,,444912,0.8380196533247024,0.5154129473818374,0.934606122706928,0.0487894235264501,0.0457982710779165,0.046358496840705,16.47481569652361,271620.33269672527,-0.0389035292220614,0.03801965332470236,0.04757396018357755
Ausgrid,persistence_qi__c80__h1,2012-10,0.8,1.0,rolling_user_norm,,444912,0.831575682382134,0.5171511787822388,0.938915063039161,0.0524139605135397,0.0612014396761869,0.0412177142223699,16.47481569652361,271620.33269672527,-0.0389035292220614,0.03157568238213393,0.046815837367954805
Ausgrid,persistence_qi__c80__h1,2012-10,0.8,1.0,erw_global_norm,14.0,444912,0.8163839141223433,0.4666297153489729,0.9267790101104144,0.0386364045024633,0.0489290421219556,0.0259685733288992,16.47481569652361,271620.33269672527,-0.0389035292220614,0.0163839141223433,0.03230248891568125
Ausgrid,persistence_qi__c80__h1,2012-10,0.8,1.0,erw_group_norm,14.0,444912,0.8162153414607832,0.4624154855098211,0.9260853604176522,0.0383149926277555,0.0482560023557974,0.0197816206628976,16.47481569652361,271620.33269672527,-0.0389035292220614,0.016215341460783184,0.029048306645326552
Ausgrid,persistence_qi__c80__h1,2012-10,0.8,1.0,erw_user_norm,14.0,444912,0.8105288236774912,0.4598949789453583,0.9255063472702876,0.0404969971589887,0.0627196365927663,0.0175368584414143,16.47481569652361,271620.33269672527,-0.0389035292220614,0.010528823677491195,0.0290169278002015
Ausgrid,persistence_qi__c80__h1,2012-11,0.8,1.0,rolling_global_norm,,430560,0.8094365477517651,0.4410367684773673,0.921763982201958,0.0399270717205499,0.0527999657744409,0.0203250286368842,16.47481569652361,271620.33269672527,-0.0879373664980528,0.009436547751765056,0.03012605017871705
Ausgrid,persistence_qi__c80__h1,2012-11,0.8,1.0,rolling_group_norm,,430560,0.8095712560386473,0.4356150150567279,0.9209215127035986,0.0389005016722407,0.0516124488133721,0.0120975378787878,16.47481569652361,271620.33269672527,-0.0879373664980528,0.00957125603864728,0.025499019775514248
Ausgrid,persistence_qi__c80__h1,2012-11,0.8,1.0,rolling_user_norm,,430560,0.8037880899293943,0.4277197334273839,0.9193792422087558,0.0370889074693422,0.0617061947467871,0.0052205165692007,16.47481569652361,271620.33269672527,-0.0879373664980528,0.0037880899293942782,0.02115471201927145
Ausgrid,persistence_qi__c80__h1,2012-11,0.8,1.0,erw_global_norm,14.0,430560,0.8048285953177258,0.4330943221218414,0.9213187468390694,0.0399131363805276,0.0539935582557692,0.0164160939289804,16.47481569652361,271620.33269672527,-0.0879373664980528,0.004828595317725726,0.028164615154754
Ausgrid,persistence_qi__c80__h1,2012-11,0.8,1.0,erw_group_norm,14.0,430560,0.8050515607580825,0.4272827851614832,0.9205530726679216,0.0387007617985878,0.0525837552398516,0.0087515782828282,16.47481569652361,271620.33269672527,-0.0879373664980528,0.005051560758082441,0.023726170040708
Ausgrid,persistence_qi__c80__h1,2012-11,0.8,1.0,erw_user_norm,14.0,430560,0.8027893905611297,0.4206227516481446,0.9140064763630792,0.0289924749163879,0.0439580545960752,0.0056897095959596,16.47481569652361,271620.33269672527,-0.0879373664980528,0.002789390561129701,0.01734109225617375
Ausgrid,persistence_qi__c80__h1,2012-12,0.8,1.0,rolling_global_norm,,444912,0.8107985399359874,0.430772386983781,0.9429693382222156,0.0484329485381378,0.0622714040284288,0.0176472385141739,16.47481569652361,271620.33269672527,-0.094375979304542,0.010798539935987339,0.03304009352615585
Ausgrid,persistence_qi__c80__h1,2012-12,0.8,1.0,rolling_group_norm,,444912,0.8110188082137592,0.4247825325291188,0.9427513984447738,0.048080519293703,0.0621452875698182,0.0173516789285039,16.47481569652361,271620.33269672527,-0.094375979304542,0.011018808213759113,0.03271609911110345
Ausgrid,persistence_qi__c80__h1,2012-12,0.8,1.0,rolling_user_norm,,444912,0.8094971589887439,0.4160180680730541,0.9350034206535688,0.0374127917430862,0.0500704277917301,0.0165558385210337,16.47481569652361,271620.33269672527,-0.094375979304542,0.009497158988743815,0.026984315132059948
Ausgrid,persistence_qi__c80__h1,2012-12,0.8,1.0,erw_global_norm,14.0,444912,0.8095668356888553,0.428690803592178,0.942854772182747,0.0486559139784946,0.0629390699930228,0.0164788000977517,16.47481569652361,271620.33269672527,-0.094375979304542,0.009566835688855302,0.03256735703812315
Ausgrid,persistence_qi__c80__h1,2012-12,0.8,1.0,erw_group_norm,14.0,444912,0.8096410076599417,0.4222711180985317,0.942627301264394,0.0481672780235192,0.0627124595438474,0.0159014808526692,16.47481569652361,271620.33269672527,-0.094375979304542,0.009641007659941692,0.0320343794380942
Ausgrid,persistence_qi__c80__h1,2012-12,0.8,1.0,erw_user_norm,14.0,444912,0.8091060704139246,0.414256199315008,0.9327178557121064,0.0346580896896464,0.0473650262629478,0.0157776834559516,16.47481569652361,271620.33269672527,-0.094375979304542,0.009106070413924527,0.025217886572798998
Ausgrid,persistence_qi__c80__h1,2013-01,0.8,1.0,rolling_global_norm,,444912,0.7951549969432158,0.4176681561054015,1.0409015746260182,0.0491701729780271,0.0656426622920217,0.0122417940011319,16.47481569652361,271620.33269672527,-0.1148111133751955,0.004845003056784258,0.0307059834895795
Ausgrid,persistence_qi__c80__h1,2013-01,0.8,1.0,rolling_group_norm,,444912,0.7953550365016003,0.4138605874018218,1.0408774778558418,0.0491733196677095,0.0654863296492361,0.0076612903225806,16.47481569652361,271620.33269672527,-0.1148111133751955,0.004644963498399712,0.02841730499514505
Ausgrid,persistence_qi__c80__h1,2013-01,0.8,1.0,rolling_user_norm,,444912,0.7938648541734096,0.4031471625670443,1.0278574114464345,0.0350999748264825,0.0463189507066261,0.0089014521671655,16.47481569652361,271620.33269672527,-0.1148111133751955,0.006135145826590471,0.022000713496824
Ausgrid,persistence_qi__c80__h1,2013-01,0.8,1.0,erw_global_norm,14.0,444912,0.7932242780594815,0.4147147352906751,1.0409695061734672,0.0497190455640666,0.0662322581356541,0.014576259196378,16.47481569652361,271620.33269672527,-0.1148111133751955,0.006775721940518564,0.032147652380222304
Ausgrid,persistence_qi__c80__h1,2013-01,0.8,1.0,erw_group_norm,14.0,444912,0.7935097277663897,0.4124434738429646,1.040919779384328,0.049857949437192,0.0666121733408292,0.0068831352574986,16.47481569652361,271620.33269672527,-0.1148111133751955,0.006490272233610317,0.0283705423473453
Ausgrid,persistence_qi__c80__h1,2013-01,0.8,1.0,erw_user_norm,14.0,444912,0.7895583845794224,0.4031310994579044,1.0277394055844875,0.0353732873017585,0.054799278391479,0.0126662422184493,16.47481569652361,271620.33269672527,-0.1148111133751955,0.010441615420577643,0.024019764760103902
Ausgrid,persistence_qi__c80__h1,2013-02,0.8,1.0,rolling_global_norm,,401856,0.8022973403408186,0.4190884502334015,0.9426398866880804,0.0473901098901098,0.0642009851324,0.0103215513009327,16.47481569652361,271620.33269672527,-0.0990573649090425,0.002297340340818521,0.02885583059552125
Ausgrid,persistence_qi__c80__h1,2013-02,0.8,1.0,rolling_group_norm,,401856,0.8023645285873546,0.4173115576756512,0.9424017253714126,0.0477091296384774,0.0649265979396079,0.0070922312223857,16.47481569652361,271620.33269672527,-0.0990573649090425,0.0023645285873545863,0.027400680430431548
Ausgrid,persistence_qi__c80__h1,2013-02,0.8,1.0,rolling_user_norm,,401856,0.7990076047141265,0.4092354607347637,0.9334492993710612,0.0384366539257843,0.0601509654025086,0.0073990549828177,16.47481569652361,271620.33269672527,-0.0990573649090425,0.0009923952858735818,0.022917854454300998
Ausgrid,persistence_qi__c80__h1,2013-02,0.8,1.0,erw_global_norm,14.0,401856,0.8059180402930403,0.4254890941398395,0.9428526503411389,0.047311972447842,0.0636052169606021,0.013305412371134,16.47481569652361,271620.33269672527,-0.0990573649090425,0.0059180402930402165,0.030308692409488
Ausgrid,persistence_qi__c80__h1,2013-02,0.8,1.0,erw_group_norm,14.0,401856,0.8058458751393534,0.4227904051427918,0.942542329568886,0.047403049848702,0.0640315421031625,0.0095698330878742,16.47481569652361,271620.33269672527,-0.0990573649090425,0.005845875139353307,0.0284864414682881
Ausgrid,persistence_qi__c80__h1,2013-02,0.8,1.0,erw_user_norm,14.0,401856,0.8048753782449435,0.4192943016023318,0.931996313874739,0.0356446090141742,0.052021719850263,0.010497974963181,16.47481569652361,271620.33269672527,-0.0990573649090425,0.00487537824494344,0.0230712919886776
Ausgrid,persistence_qi__c80__h1,2013-03,0.8,1.0,rolling_global_norm,,444912,0.8019810659186536,0.4216228043680664,0.9393161505062128,0.0496498183910526,0.064480342206113,0.010751160801564,16.47481569652361,271620.33269672527,-0.1090609878508021,0.001981065918653546,0.0302004895963083
Ausgrid,persistence_qi__c80__h1,2013-03,0.8,1.0,rolling_group_norm,,444912,0.8017495594634445,0.4182667388162325,0.9389931378760212,0.0492510878555759,0.064809795523986,0.0051609848484848,16.47481569652361,271620.33269672527,-0.1090609878508021,0.0017495594634444611,0.027206036352030352
Ausgrid,persistence_qi__c80__h1,2013-03,0.8,1.0,rolling_user_norm,,444912,0.8005223504872874,0.4138521702269805,0.9269051982178288,0.0332389326428597,0.0512483923959628,0.0020798691941026,16.47481569652361,271620.33269672527,-0.1090609878508021,0.0005223504872873264,0.01765940091848115
Ausgrid,persistence_qi__c80__h1,2013-03,0.8,1.0,erw_global_norm,14.0,444912,0.8001200237350308,0.4186473813261142,0.9392676992722424,0.0495931779767684,0.064976200979976,0.0121887379739672,16.47481569652361,271620.33269672527,-0.1090609878508021,0.00012002373503072761,0.030890957975367797
Ausgrid,persistence_qi__c80__h1,2013-03,0.8,1.0,erw_group_norm,14.0,444912,0.7999222318121336,0.4144829374160915,0.9389651833103276,0.0493081777969576,0.0651218195429003,0.0036412512218962,16.47481569652361,271620.33269672527,-0.1090609878508021,7.77681878664227e-05,0.0264747145094269
Ausgrid,persistence_qi__c80__h1,2013-03,0.8,1.0,erw_user_norm,14.0,444912,0.7990479016075089,0.4155979908206549,0.925563536423614,0.0302738519077929,0.0557218315132382,0.0017583970734952,16.47481569652361,271620.33269672527,-0.1090609878508021,0.0009520983924911075,0.01601612449064405
Ausgrid,persistence_qi__c80__h1,2013-04,0.8,1.0,rolling_global_norm,,430560,0.7866383314752879,0.4155348465853243,0.9268754785447284,0.0443167038275734,0.0613817844785376,0.0271016081871345,16.47481569652361,271620.33269672527,-0.1085593375131338,0.0133616685247121,0.03570915600735395
Ausgrid,persistence_qi__c80__h1,2013-04,0.8,1.0,rolling_group_norm,,430560,0.7867660720921591,0.4119483828889019,0.9266424365994036,0.0438498699368264,0.0610921058607974,0.0208017676767676,16.47481569652361,271620.33269672527,-0.1085593375131338,0.013233927907840948,0.032325818806796996
Ausgrid,persistence_qi__c80__h1,2013-04,0.8,1.0,rolling_user_norm,,430560,0.7827805648457823,0.4079511607875253,0.928058134746484,0.045006503158677,0.0727895180992461,0.0289772727272727,16.47481569652361,271620.33269672527,-0.1085593375131338,0.017219435154217755,0.03699188794297485
Ausgrid,persistence_qi__c80__h1,2013-04,0.8,1.0,erw_global_norm,14.0,430560,0.7887750836120402,0.418990471868937,0.9267395866605888,0.04362922705314,0.0606864681690453,0.0248355263157895,16.47481569652361,271620.33269672527,-0.1085593375131338,0.01122491638795986,0.03423237668446475
Ausgrid,persistence_qi__c80__h1,2013-04,0.8,1.0,erw_group_norm,14.0,430560,0.788974823485693,0.4155665240090451,0.926507627001232,0.0432576179858788,0.0607678128398657,0.0193260732323232,16.47481569652361,271620.33269672527,-0.1085593375131338,0.011025176514307011,0.031291845609101004
Ausgrid,persistence_qi__c80__h1,2013-04,0.8,1.0,erw_user_norm,14.0,430560,0.7866592344853215,0.4127578626507909,0.9259183107416764,0.0423169825343738,0.0620516315082835,0.0247238005050505,16.47481569652361,271620.33269672527,-0.1085593375131338,0.013340765514678554,0.033520391519712145
Ausgrid,persistence_qi__c80__h1,2013-05,0.8,1.0,rolling_global_norm,,444912,0.7582712985938792,0.4275323119727203,1.170685955762338,0.0668626604811738,0.0768903553873327,0.0524111016789285,16.47481569652361,271620.33269672527,-0.0801291544129645,0.04172870140612084,0.05963688108005115
Ausgrid,persistence_qi__c80__h1,2013-05,0.8,1.0,rolling_group_norm,,444912,0.7586623871686985,0.4218511848098613,1.171193220930927,0.0662459093034128,0.076525425763383,0.0517106549364614,16.47481569652361,271620.33269672527,-0.0801291544129645,0.04133761283130155,0.0589782821199371
