dataset,configuration,coverage,horizon_hours,window,window_order,fold,fit_days,validation_start,validation_stop_exclusive,policy,n,picp,mpiw,macro_user_abs_coverage_gap,max_abs_cluster_coverage_gap,normalized_interval_score
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_group_norm,167968,0.8932713373975996,0.5472321007635758,0.0313652421667344,0.0109538327526133,3.541588379199556
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,2,42,2013-03-18 00:00:00,2013-03-25 00:00:00,rolling_user_norm,167968,0.8941762716707944,0.5459582901222013,0.0248910613895046,0.0072303921568627,3.532366735872136
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_global_norm,167986,0.8900146440774827,0.5598058649831864,0.0359107660455486,0.0132404181184668,3.6388714222662815
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_group_norm,167986,0.8899432095531771,0.5597133968177882,0.0360300724637681,0.0158173635307782,3.638802648146176
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-04,1,3,49,2013-03-25 00:00:00,2013-04-01 00:00:00,rolling_user_norm,167986,0.8899372566761515,0.5587441933199926,0.029016718426501,0.0194468641114983,3.628413082811407
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_global_norm,168000,0.9042023809523808,0.4785673038220674,0.0302714285714285,0.0095528455284552,3.084195375682427
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_group_norm,168000,0.9042976190476192,0.4787698575827354,0.0301404761904761,0.0114038908246225,3.0840993244306945
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,1,35,2013-04-10 00:00:00,2013-04-17 00:00:00,rolling_user_norm,168000,0.8984166666666666,0.4773699961158307,0.0297642857142857,0.0048267089093702,3.090860856608745
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_global_norm,167837,0.9032513688876708,0.4460862616663316,0.0302156246615852,0.010719476744186,2.968759081347576
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_group_norm,167837,0.903066665872245,0.4462119797766301,0.0302237096744987,0.0114098837209302,2.96867442058995
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,2,42,2013-04-17 00:00:00,2013-04-24 00:00:00,rolling_user_norm,167837,0.8969238010688942,0.445800270523486,0.0319815576914444,0.0050672430355427,2.9800807521772708
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_global_norm,167726,0.902316873949179,0.4269527300688477,0.0325163912688574,0.0125730675670768,2.919127894502731
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_group_norm,167726,0.902173783432503,0.4270238066286619,0.0325132191411624,0.0123915332389354,2.919028796029822
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-05,2,3,49,2013-04-24 00:00:00,2013-05-01 00:00:00,rolling_user_norm,167726,0.89218725778949,0.4270283288503559,0.035911879177745,0.0106694208920807,2.931578110515472
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_global_norm,167987,0.8932953145183854,0.4118363338466556,0.0352611491965207,0.0124831989247311,2.903817423765928
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_group_norm,167987,0.8937239191127885,0.4116240945378535,0.0344680524841515,0.0067228302611367,2.903407188227089
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,1,35,2013-05-11 00:00:00,2013-05-18 00:00:00,rolling_user_norm,167987,0.8901641198426069,0.4119573602468375,0.0274259140498304,0.0117160278745644,2.8941936319167185
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_global_norm,167923,0.8961011892355425,0.4164977962126005,0.0351289643081234,0.0096012100549807,2.8539594264961585
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_group_norm,167923,0.8962798425468816,0.4162357765480011,0.0351543651923166,0.0080865272938444,2.8536390826145106
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,2,42,2013-05-18 00:00:00,2013-05-25 00:00:00,rolling_user_norm,167923,0.8967622064874973,0.417028520616208,0.0245001185575585,0.0054006968641114,2.8441658371861998
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_global_norm,167871,0.894686991797273,0.4078091876572656,0.0366356960021166,0.0129305273772795,2.8403833161248406
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_group_norm,167871,0.8947584752577872,0.4075550956234879,0.0357977420905498,0.0070841186568866,2.8398167885476875
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-06,3,3,49,2013-05-25 00:00:00,2013-06-01 00:00:00,rolling_user_norm,167871,0.8958485980306307,0.4081278635108457,0.0262220293033854,0.005823599322921,2.830987381661066
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,1,35,2013-06-10 00:00:00,2013-06-17 00:00:00,rolling_global_norm,167869,0.898575675079973,0.3895603820178087,0.0374611922932459,0.0106054006968641,2.7634459206811406
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,1,35,2013-06-10 00:00:00,2013-06-17 00:00:00,rolling_group_norm,167869,0.8987782139644603,0.3891109769617216,0.0364545862719997,0.001880081300813,2.762911114055892
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,1,35,2013-06-10 00:00:00,2013-06-17 00:00:00,rolling_user_norm,167869,0.8958294860873658,0.3888955197650701,0.025103550991646,0.00982868757259,2.752342186343379
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,2,42,2013-06-17 00:00:00,2013-06-24 00:00:00,rolling_global_norm,167695,0.903676317123349,0.3764508947348466,0.0383488898736478,0.0189169570267131,2.6404575428248145
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,2,42,2013-06-17 00:00:00,2013-06-24 00:00:00,rolling_group_norm,167695,0.9039267718178836,0.3759818480388128,0.0367274613022192,0.0077743902439023,2.6399069060739597
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,2,42,2013-06-17 00:00:00,2013-06-24 00:00:00,rolling_user_norm,167695,0.9022570738543187,0.376149504338956,0.0256289024049761,0.0042174796747966,2.6289747378242265
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,3,49,2013-06-24 00:00:00,2013-07-01 00:00:00,rolling_global_norm,167901,0.902287657607757,0.3758130525682583,0.0368532268170425,0.0185903019744483,2.653467950588633
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,3,49,2013-06-24 00:00:00,2013-07-01 00:00:00,rolling_group_norm,167901,0.9021566280129362,0.3753343893604402,0.0358495300751879,0.006794425087108,2.6526830565565733
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-07,4,3,49,2013-06-24 00:00:00,2013-07-01 00:00:00,rolling_user_norm,167901,0.9007689054859708,0.375417903536754,0.0235715538847117,0.0025842044134727,2.640705993028419
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,1,35,2013-07-11 00:00:00,2013-07-18 00:00:00,rolling_global_norm,167833,0.90642483897684,0.3497231309828386,0.0426106867818774,0.0191347270615562,2.451447848289819
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,1,35,2013-07-11 00:00:00,2013-07-18 00:00:00,rolling_group_norm,167833,0.9077416241144473,0.3493119722114858,0.0407881014836174,0.0103150406504064,2.451076307880314
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,1,35,2013-07-11 00:00:00,2013-07-18 00:00:00,rolling_user_norm,167833,0.906877670064886,0.3488501439676211,0.0308517221293351,0.0121660859465737,2.439985065573949
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,2,42,2013-07-18 00:00:00,2013-07-25 00:00:00,rolling_global_norm,167845,0.9066758020792992,0.3416205255717534,0.0413637321789586,0.0197880371660859,2.4370360762365157
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,2,42,2013-07-18 00:00:00,2013-07-25 00:00:00,rolling_group_norm,167845,0.9079507879293396,0.3411977069802999,0.0395049701743462,0.00987950058072,2.436659368562366
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,2,42,2013-07-18 00:00:00,2013-07-25 00:00:00,rolling_user_norm,167845,0.909207900145968,0.3406500905775154,0.0288214651239201,0.0114764808362368,2.4240151021279925
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,3,49,2013-07-25 00:00:00,2013-08-01 00:00:00,rolling_global_norm,167917,0.9030294728943468,0.3409687489340221,0.0392443023552765,0.0139445412311265,2.494403851895892
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,3,49,2013-07-25 00:00:00,2013-08-01 00:00:00,rolling_group_norm,167917,0.9023565213766324,0.3405203525541613,0.0385733717529416,0.0058590601675018,2.4938296747805437
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-08,5,3,49,2013-07-25 00:00:00,2013-08-01 00:00:00,rolling_user_norm,167917,0.9022671915291484,0.3396639652489603,0.0255215409580925,0.0064372568945578,2.477971483328228
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,1,35,2013-08-11 00:00:00,2013-08-18 00:00:00,rolling_global_norm,167974,0.8944598568826128,0.3430165433760387,0.0420685867895545,0.0141513056835638,2.438729464501441
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,1,35,2013-08-11 00:00:00,2013-08-18 00:00:00,rolling_group_norm,167974,0.8937871337230762,0.343046715506516,0.0413892089093701,0.007650987224158,2.4379758627131163
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,1,35,2013-08-11 00:00:00,2013-08-18 00:00:00,rolling_user_norm,167974,0.8886732470501387,0.3403293601083573,0.0303664746543778,0.0146196283391405,2.4239387409785813
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,2,42,2013-08-18 00:00:00,2013-08-25 00:00:00,rolling_global_norm,167955,0.900794855764937,0.3488621229693451,0.0405593210052834,0.008173455978975,2.4756324095541675
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,2,42,2013-08-18 00:00:00,2013-08-25 00:00:00,rolling_group_norm,167955,0.9001577803578339,0.3487479252211163,0.0391641537980321,0.0027148664343786,2.4752969374885727
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,2,42,2013-08-18 00:00:00,2013-08-25 00:00:00,rolling_user_norm,167955,0.8961448006906612,0.3464004491346525,0.0262672143911112,0.0075783972125436,2.460391431541929
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,3,49,2013-08-25 00:00:00,2013-09-01 00:00:00,rolling_global_norm,167966,0.8968362644820975,0.3495358493221998,0.0404292212898922,0.0120391705069125,2.517718453139857
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,3,49,2013-08-25 00:00:00,2013-09-01 00:00:00,rolling_group_norm,167966,0.8967707750378052,0.349476492583946,0.039869069444932,0.0046244900103311,2.5170963887797178
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-09,6,3,49,2013-08-25 00:00:00,2013-09-01 00:00:00,rolling_user_norm,167966,0.8916625983830061,0.3471741566156712,0.0271187720745708,0.0091589861751152,2.501208032191643
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,1,35,2013-09-10 00:00:00,2013-09-17 00:00:00,rolling_global_norm,167976,0.8890555793684812,0.3920815959411974,0.0400505971305357,0.0191659464131374,2.84572482349361
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,1,35,2013-09-10 00:00:00,2013-09-17 00:00:00,rolling_group_norm,167976,0.88945444587322,0.3919463278688637,0.0394268486294559,0.0150188734030197,2.8448482031787146
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,1,35,2013-09-10 00:00:00,2013-09-17 00:00:00,rolling_user_norm,167976,0.882251035862266,0.3901360777628221,0.0347198703554225,0.0215882694541231,2.837844647779994
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,2,42,2013-09-17 00:00:00,2013-09-24 00:00:00,rolling_global_norm,167811,0.892718594132685,0.4120420679589522,0.0376698904635854,0.0134557676149321,2.9028996358553267
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,2,42,2013-09-17 00:00:00,2013-09-24 00:00:00,rolling_group_norm,167811,0.8927305123025309,0.4118629328501418,0.0373178651445698,0.010441547058179,2.9023482679021506
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,2,42,2013-09-17 00:00:00,2013-09-24 00:00:00,rolling_user_norm,167811,0.8884280529881832,0.4109487628002075,0.0292306517674395,0.0126050420168067,2.893851036193284
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,3,49,2013-09-24 00:00:00,2013-10-01 00:00:00,rolling_global_norm,167877,0.898902172423858,0.3989493869096859,0.0395967059064918,0.0090743705428613,2.767138759010373
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,3,49,2013-09-24 00:00:00,2013-10-01 00:00:00,rolling_group_norm,167877,0.8990272640087683,0.3987333171739142,0.0379761447999782,0.0025910364145658,2.7666521259086867
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-10,7,3,49,2013-09-24 00:00:00,2013-10-01 00:00:00,rolling_user_norm,167877,0.8975678621848139,0.3980452787215776,0.0253141044364133,0.0031509241740649,2.7560750177114834
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,1,35,2013-10-11 00:00:00,2013-10-18 00:00:00,rolling_global_norm,167967,0.8955449582358439,0.4404351555375667,0.0345587178430834,0.0104441776710684,3.088639428610373
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,1,35,2013-10-11 00:00:00,2013-10-18 00:00:00,rolling_group_norm,167967,0.895271094917454,0.4401049289798536,0.0342985629928983,0.0120789779326364,3.088234763398407
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,1,35,2013-10-11 00:00:00,2013-10-18 00:00:00,rolling_user_norm,167967,0.8909130960248144,0.4403905402060707,0.0266763784805325,0.0169062137049942,3.0762487718140066
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,2,42,2013-10-18 00:00:00,2013-10-25 00:00:00,rolling_global_norm,167953,0.9020559323143976,0.432784832475905,0.0373659087164277,0.0112224157955864,2.9511755084086198
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,2,42,2013-10-18 00:00:00,2013-10-25 00:00:00,rolling_group_norm,167953,0.902300048227778,0.432491178553132,0.0366837658592848,0.0041811846689895,2.950609708044077
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,2,42,2013-10-18 00:00:00,2013-10-25 00:00:00,rolling_user_norm,167953,0.9003113966407269,0.4329574573042936,0.023225053550832,0.0057781649245063,2.937765498608533
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,3,49,2013-10-25 00:00:00,2013-11-01 00:00:00,rolling_global_norm,167564,0.901386932754052,0.4380193100523827,0.0367242309590123,0.0080613158680268,3.0617851497668225
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,3,49,2013-10-25 00:00:00,2013-11-01 00:00:00,rolling_group_norm,167564,0.9015480652168724,0.4377175195191571,0.0357803158597625,0.0026859777753699,3.06147027879693
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-11,8,3,49,2013-10-25 00:00:00,2013-11-01 00:00:00,rolling_user_norm,167564,0.8987730061349694,0.4380927717697453,0.025004458184424,0.0069613821138211,3.049759484165352
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,1,35,2013-11-10 00:00:00,2013-11-17 00:00:00,rolling_global_norm,167866,0.8954880678636532,0.5010026667874442,0.0374598999309868,0.0102113443242065,3.359671956830132
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,1,35,2013-11-10 00:00:00,2013-11-17 00:00:00,rolling_group_norm,167866,0.8954046680090072,0.5009305502820416,0.037547619047619,0.0149684072917423,3.3593920461688835
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,1,35,2013-11-10 00:00:00,2013-11-17 00:00:00,rolling_user_norm,167866,0.8923546161819547,0.5008894632609155,0.0285464216701173,0.0152226014961144,3.3491415229920354
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,2,42,2013-11-17 00:00:00,2013-11-24 00:00:00,rolling_global_norm,167728,0.8979538300104932,0.5237118723131371,0.0358424276532302,0.0109296163200116,3.4911738680679845
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,2,42,2013-11-17 00:00:00,2013-11-24 00:00:00,rolling_group_norm,167728,0.8979955642468759,0.5237770963622136,0.0353467576051089,0.0138335329776035,3.490846476502534
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,2,42,2013-11-17 00:00:00,2013-11-24 00:00:00,rolling_user_norm,167728,0.8934644185824668,0.5239043535543976,0.0281631452774984,0.0196050673345675,3.475847618474432
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,3,49,2013-11-24 00:00:00,2013-12-01 00:00:00,rolling_global_norm,167792,0.8996376466100887,0.5359553840699025,0.0355526211944156,0.0109613027490806,3.557730774621242
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,3,49,2013-11-24 00:00:00,2013-12-01 00:00:00,rolling_group_norm,167792,0.899727043005626,0.5361582711999962,0.0352310614913375,0.0068887921022067,3.557239815314563
London,lightgbm_quantile__c90__h1,0.9,1.0,2013-12,9,3,49,2013-11-24 00:00:00,2013-12-01 00:00:00,rolling_user_norm,167792,0.8971643463335558,0.5364890574555534,0.0265177163838206,0.0069250871080139,3.544807041005922
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,1,35,2013-12-11 00:00:00,2013-12-18 00:00:00,rolling_global_norm,167789,0.9021926347972752,0.531261702134086,0.0359782416279784,0.0102792200718927,3.430865414996686
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,1,35,2013-12-11 00:00:00,2013-12-18 00:00:00,rolling_group_norm,167789,0.9020674776058024,0.5319730443380916,0.0367560431136746,0.0138375512871717,3.430837605437738
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,1,35,2013-12-11 00:00:00,2013-12-18 00:00:00,rolling_user_norm,167789,0.9020853572045844,0.5341348307983282,0.0228895050081892,0.014999455357467,3.409028507755115
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,2,42,2013-12-18 00:00:00,2013-12-25 00:00:00,rolling_global_norm,167933,0.9012939684278848,0.5184785779031011,0.0395185209570271,0.0162128802729978,3.404185292836701
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,2,42,2013-12-18 00:00:00,2013-12-25 00:00:00,rolling_group_norm,167933,0.9010140949068974,0.5189447998316039,0.0393763413658924,0.0180643287591664,3.403729090060075
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,2,42,2013-12-18 00:00:00,2013-12-25 00:00:00,rolling_user_norm,167933,0.8987631972274657,0.521304014755834,0.0257679409642644,0.0117839250707906,3.3763383109108784
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,3,49,2013-12-25 00:00:00,2014-01-01 00:00:00,rolling_global_norm,167992,0.8983106338397067,0.51352629758128,0.0408062137049941,0.0100456072971675,3.5496399803959937
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,3,49,2013-12-25 00:00:00,2014-01-01 00:00:00,rolling_group_norm,167992,0.8985070717653222,0.5137960158993957,0.0404146922183507,0.0049070847851335,3.548997434894275
London,lightgbm_quantile__c90__h1,0.9,1.0,2014-01,10,3,49,2013-12-25 00:00:00,2014-01-01 00:00:00,rolling_user_norm,167992,0.8957986094575933,0.5162651976747903,0.0300444541231126,0.0060903019744483,3.522493479471481
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_global_norm,167996,0.7935903235791328,0.4410731917084129,0.0497256454388984,0.008153321812596,2.8561035606097307
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_group_norm,167996,0.7933998428534013,0.4408635318201399,0.0499851692484222,0.0112369337979094,2.85606687698963
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,1,35,2013-02-08 00:00:00,2013-02-15 00:00:00,rolling_user_norm,167996,0.795197504702493,0.4361319749109424,0.0393319277108433,0.0059211789554531,2.849826811592691
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_global_norm,167990,0.8008095719983332,0.425402295381187,0.049211386210926,0.0106126596980254,2.736081830337455
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_group_norm,167990,0.8006071789987499,0.4252256810606907,0.0493518624014022,0.0015913018433179,2.7360628914955702
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,2,42,2013-02-15 00:00:00,2013-02-22 00:00:00,rolling_user_norm,167990,0.7991606643252575,0.4202819241212047,0.0422433464796961,0.0015058658728769,2.732473470014462
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_global_norm,167832,0.7904928738262071,0.4486671947635446,0.0544354056437389,0.0106614823348695,2.968586835987514
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_group_norm,167832,0.7900281233614567,0.4484947787985271,0.0551665784832451,0.0208188153310104,2.968557912457804
London,lightgbm_quantile__c80__h6,0.8,6.0,2013-03,0,3,49,2013-02-22 00:00:00,2013-03-01 00:00:00,rolling_user_norm,167832,0.7914640831307498,0.4439750223026937,0.0441230599647266,0.0167174796747967,2.9610316930153857
